usuario_id,version,pagina,concejo,producto_visto,tiempo_sesion_seg,convirtio
7160,B,moderna,Siero,Bálsamo labial de cera de abeja,405,0
62,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,45,1
4571,B,moderna,Gijón,Sérum de rosa mosqueta,268,0
1808,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,215,0
1278,A,vintage_rosa,Lena,Crema de lavanda y miel,143,0
7535,B,moderna,Oviedo,Aceite de argán artesanal,222,0
3516,A,vintage_rosa,Cangas del Narcea,Jabón de avena y caléndula,168,0
333,A,vintage_rosa,Gijón,Aceite de argán artesanal,393,0
6073,B,moderna,Gijón,Sérum de rosa mosqueta,259,0
2376,A,vintage_rosa,Oviedo,Crema de lavanda y miel,46,0
7172,B,moderna,Oviedo,Aceite de argán artesanal,155,0
1262,A,vintage_rosa,Castrillón,Jabón de avena y caléndula,159,0
5608,B,moderna,Oviedo,Acondicionador de ortiga,166,0
5304,B,moderna,Gijón,Champú sólido de romero,332,0
5628,B,moderna,Villaviciosa,Sérum de rosa mosqueta,188,0
737,A,vintage_rosa,Oviedo,Acondicionador de ortiga,398,0
6416,B,moderna,Oviedo,Bálsamo labial de cera de abeja,65,0
6089,B,moderna,Oviedo,Acondicionador de ortiga,417,0
2898,A,vintage_rosa,Oviedo,Champú sólido de romero,55,0
3245,A,vintage_rosa,Langreo,Acondicionador de ortiga,353,0
5365,B,moderna,Castrillón,Aceite de argán artesanal,268,0
3289,A,vintage_rosa,San Martín del Rey Aurelio,Acondicionador de ortiga,418,1
6460,B,moderna,Oviedo,Aceite de argán artesanal,188,0
7285,B,moderna,Oviedo,Crema de lavanda y miel,258,0
6450,B,moderna,Oviedo,Bálsamo labial de cera de abeja,292,0
3300,A,vintage_rosa,Castrillón,Bálsamo labial de cera de abeja,389,0
2474,A,vintage_rosa,Langreo,Bálsamo labial de cera de abeja,374,0
2307,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,292,0
1375,A,vintage_rosa,Gijón,Jabón de avena y caléndula,157,0
6172,B,moderna,Oviedo,Bálsamo labial de cera de abeja,60,0
7742,B,moderna,Oviedo,Aceite de argán artesanal,362,0
7894,B,moderna,Siero,Champú sólido de romero,124,0
2599,A,vintage_rosa,Oviedo,Acondicionador de ortiga,249,0
3430,A,vintage_rosa,Avilés,Sérum de rosa mosqueta,236,0
2604,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,328,0
3878,A,vintage_rosa,Villaviciosa,Bálsamo labial de cera de abeja,77,0
7864,B,moderna,Castrillón,Jabón de avena y caléndula,150,0
6576,B,moderna,Castrillón,Bálsamo labial de cera de abeja,294,0
7118,B,moderna,Avilés,Bálsamo labial de cera de abeja,56,0
1079,A,vintage_rosa,Gijón,Acondicionador de ortiga,409,0
3521,A,vintage_rosa,Gijón,Aceite de argán artesanal,327,0
1164,A,vintage_rosa,Mieres,Champú sólido de romero,198,0
6578,B,moderna,Cangas del Narcea,Jabón de avena y caléndula,267,0
3833,A,vintage_rosa,Teverga,Bálsamo labial de cera de abeja,193,0
5442,B,moderna,Gijón,Crema de lavanda y miel,175,0
80,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,388,0
2586,A,vintage_rosa,Siero,Aceite de argán artesanal,257,0
6907,B,moderna,Villaviciosa,Sérum de rosa mosqueta,237,0
6817,B,moderna,Gijón,Champú sólido de romero,353,0
4510,B,moderna,Gijón,Bálsamo labial de cera de abeja,95,0
7166,B,moderna,Langreo,Champú sólido de romero,244,0
5926,B,moderna,Oviedo,Aceite de argán artesanal,272,0
4596,B,moderna,Oviedo,Crema de lavanda y miel,357,0
1791,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,419,0
1787,A,vintage_rosa,Siero,Crema de lavanda y miel,176,0
1570,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,81,0
1738,A,vintage_rosa,Gijón,Jabón de avena y caléndula,247,0
2252,A,vintage_rosa,Salas,Champú sólido de romero,58,1
4889,B,moderna,Gijón,Jabón de avena y caléndula,404,0
1026,A,vintage_rosa,Oviedo,Crema de lavanda y miel,53,0
1955,A,vintage_rosa,Noreña,Mascarilla de arcilla verde,91,0
3613,A,vintage_rosa,Oviedo,Champú sólido de romero,402,0
1563,A,vintage_rosa,Castrillón,Crema de lavanda y miel,52,0
5778,B,moderna,Oviedo,Mascarilla de arcilla verde,110,0
6290,B,moderna,Villaviciosa,Jabón de avena y caléndula,275,0
7467,B,moderna,Oviedo,Bálsamo labial de cera de abeja,276,0
1331,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,351,0
6763,B,moderna,Avilés,Bálsamo labial de cera de abeja,30,0
7879,B,moderna,Gozón,Crema de lavanda y miel,45,0
5723,B,moderna,Oviedo,Jabón de avena y caléndula,318,0
2021,A,vintage_rosa,Cudillero,Champú sólido de romero,395,0
150,A,vintage_rosa,Oviedo,Champú sólido de romero,253,0
5328,B,moderna,Oviedo,Mascarilla de arcilla verde,130,0
5156,B,moderna,Mieres,Sérum de rosa mosqueta,340,0
7786,B,moderna,Gijón,Sérum de rosa mosqueta,141,0
1733,A,vintage_rosa,Avilés,Acondicionador de ortiga,308,0
971,A,vintage_rosa,Langreo,Crema de lavanda y miel,217,0
2339,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,160,0
1264,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,223,0
170,A,vintage_rosa,Avilés,Acondicionador de ortiga,211,0
4551,B,moderna,Oviedo,Acondicionador de ortiga,165,0
1516,A,vintage_rosa,Gijón,Champú sólido de romero,90,0
2860,A,vintage_rosa,Gijón,Crema de lavanda y miel,212,0
1480,A,vintage_rosa,Oviedo,Aceite de argán artesanal,121,0
1616,A,vintage_rosa,Langreo,Aceite de argán artesanal,238,0
2575,A,vintage_rosa,Gijón,Crema de lavanda y miel,239,0
5803,B,moderna,Siero,Crema de lavanda y miel,326,0
4906,B,moderna,Gijón,Aceite de argán artesanal,85,1
2580,A,vintage_rosa,Siero,Aceite de argán artesanal,186,0
4249,B,moderna,Nava,Acondicionador de ortiga,411,0
3439,A,vintage_rosa,Cangas del Narcea,Aceite de argán artesanal,381,0
234,A,vintage_rosa,Avilés,Champú sólido de romero,150,0
354,A,vintage_rosa,Gijón,Crema de lavanda y miel,202,0
2230,A,vintage_rosa,Oviedo,Champú sólido de romero,375,0
4634,B,moderna,Siero,Bálsamo labial de cera de abeja,353,0
4514,B,moderna,Gijón,Champú sólido de romero,364,0
2878,A,vintage_rosa,Gijón,Jabón de avena y caléndula,175,0
5811,B,moderna,Gijón,Bálsamo labial de cera de abeja,129,0
2848,A,vintage_rosa,Gijón,Champú sólido de romero,193,0
3275,A,vintage_rosa,Gozón,Bálsamo labial de cera de abeja,282,0
3827,A,vintage_rosa,Oviedo,Champú sólido de romero,58,0
4921,B,moderna,Cudillero,Champú sólido de romero,161,0
1222,A,vintage_rosa,Gijón,Aceite de argán artesanal,136,0
4690,B,moderna,Gijón,Champú sólido de romero,376,0
510,A,vintage_rosa,Mieres,Crema de lavanda y miel,209,0
998,A,vintage_rosa,Gijón,Jabón de avena y caléndula,72,0
5565,B,moderna,Oviedo,Mascarilla de arcilla verde,209,0
4512,B,moderna,Piloña,Aceite de argán artesanal,355,0
7101,B,moderna,Avilés,Mascarilla de arcilla verde,180,0
6926,B,moderna,Gijón,Crema de lavanda y miel,86,1
4687,B,moderna,Castrillón,Jabón de avena y caléndula,95,0
6791,B,moderna,Gijón,Crema de lavanda y miel,322,0
7252,B,moderna,Avilés,Sérum de rosa mosqueta,377,0
5307,B,moderna,Langreo,Champú sólido de romero,399,0
539,A,vintage_rosa,Oviedo,Champú sólido de romero,374,0
7875,B,moderna,Gijón,Bálsamo labial de cera de abeja,383,0
3871,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,207,0
5455,B,moderna,Oviedo,Jabón de avena y caléndula,285,0
3947,A,vintage_rosa,Siero,Jabón de avena y caléndula,392,0
7374,B,moderna,Avilés,Jabón de avena y caléndula,369,0
1840,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,227,0
1704,A,vintage_rosa,Avilés,Bálsamo labial de cera de abeja,83,0
6873,B,moderna,Castrillón,Crema de lavanda y miel,153,0
4739,B,moderna,Piloña,Mascarilla de arcilla verde,63,0
6675,B,moderna,Nava,Crema de lavanda y miel,398,0
7951,B,moderna,Avilés,Jabón de avena y caléndula,268,0
2654,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,67,1
4951,B,moderna,Piloña,Jabón de avena y caléndula,363,0
3423,A,vintage_rosa,Mieres,Mascarilla de arcilla verde,88,0
2971,A,vintage_rosa,Oviedo,Acondicionador de ortiga,171,0
4185,B,moderna,Siero,Aceite de argán artesanal,418,0
6305,B,moderna,Oviedo,Mascarilla de arcilla verde,394,0
2023,A,vintage_rosa,Cangas del Narcea,Acondicionador de ortiga,302,0
7609,B,moderna,Siero,Acondicionador de ortiga,61,0
5770,B,moderna,Mieres,Mascarilla de arcilla verde,187,0
1006,A,vintage_rosa,Siero,Champú sólido de romero,405,0
6077,B,moderna,Gijón,Crema de lavanda y miel,170,0
1321,A,vintage_rosa,Gijón,Aceite de argán artesanal,307,0
5762,B,moderna,Gijón,Mascarilla de arcilla verde,31,0
5892,B,moderna,Gijón,Crema de lavanda y miel,360,0
2756,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,62,0
7459,B,moderna,Gijón,Bálsamo labial de cera de abeja,45,0
409,A,vintage_rosa,San Martín del Rey Aurelio,Bálsamo labial de cera de abeja,156,0
1198,A,vintage_rosa,Cudillero,Mascarilla de arcilla verde,167,0
7871,B,moderna,Avilés,Acondicionador de ortiga,223,0
7711,B,moderna,Langreo,Acondicionador de ortiga,269,0
7881,B,moderna,San Martín del Rey Aurelio,Crema de lavanda y miel,81,0
1324,A,vintage_rosa,Gijón,Aceite de argán artesanal,188,0
1057,A,vintage_rosa,Mieres,Aceite de argán artesanal,400,0
4670,B,moderna,Gijón,Mascarilla de arcilla verde,350,0
3800,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,252,0
3013,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,250,0
1671,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,298,0
941,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,387,0
3306,A,vintage_rosa,Oviedo,Champú sólido de romero,209,0
7174,B,moderna,Mieres,Acondicionador de ortiga,362,0
5492,B,moderna,Gijón,Aceite de argán artesanal,85,0
2777,A,vintage_rosa,Gijón,Crema de lavanda y miel,377,0
577,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,128,0
3419,A,vintage_rosa,Gijón,Aceite de argán artesanal,300,0
1742,A,vintage_rosa,Mieres,Mascarilla de arcilla verde,307,0
1670,A,vintage_rosa,Teverga,Champú sólido de romero,236,0
5357,B,moderna,Langreo,Bálsamo labial de cera de abeja,210,0
2923,A,vintage_rosa,Teverga,Aceite de argán artesanal,337,0
5047,B,moderna,Oviedo,Bálsamo labial de cera de abeja,398,0
178,A,vintage_rosa,Oviedo,Champú sólido de romero,316,0
7221,B,moderna,Salas,Crema de lavanda y miel,155,0
1818,A,vintage_rosa,Mieres,Sérum de rosa mosqueta,151,0
6621,B,moderna,Gijón,Champú sólido de romero,263,0
1729,A,vintage_rosa,Castrillón,Jabón de avena y caléndula,260,0
5924,B,moderna,Mieres,Crema de lavanda y miel,236,0
5547,B,moderna,Avilés,Champú sólido de romero,252,0
3935,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,92,0
329,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,259,0
2555,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,245,0
2125,A,vintage_rosa,Lena,Acondicionador de ortiga,135,0
5783,B,moderna,Gijón,Aceite de argán artesanal,297,0
6386,B,moderna,Avilés,Jabón de avena y caléndula,300,0
7342,B,moderna,Langreo,Acondicionador de ortiga,249,0
2893,A,vintage_rosa,Mieres,Bálsamo labial de cera de abeja,397,0
6063,B,moderna,Oviedo,Champú sólido de romero,134,0
4418,B,moderna,Oviedo,Mascarilla de arcilla verde,364,0
3258,A,vintage_rosa,Gijón,Aceite de argán artesanal,353,0
5665,B,moderna,San Martín del Rey Aurelio,Crema de lavanda y miel,105,0
4002,B,moderna,Castrillón,Aceite de argán artesanal,218,1
7163,B,moderna,Langreo,Crema de lavanda y miel,203,0
1298,A,vintage_rosa,Gijón,Crema de lavanda y miel,276,0
4533,B,moderna,Carreño,Champú sólido de romero,364,0
4519,B,moderna,Avilés,Crema de lavanda y miel,318,0
5191,B,moderna,Cangas del Narcea,Mascarilla de arcilla verde,320,0
6660,B,moderna,Oviedo,Acondicionador de ortiga,163,0
7790,B,moderna,Gijón,Sérum de rosa mosqueta,102,0
7642,B,moderna,Villaviciosa,Jabón de avena y caléndula,153,0
182,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,130,0
4297,B,moderna,Oviedo,Champú sólido de romero,311,0
4536,B,moderna,Gijón,Aceite de argán artesanal,171,0
7443,B,moderna,Gijón,Crema de lavanda y miel,75,0
1296,A,vintage_rosa,Gijón,Crema de lavanda y miel,188,0
4961,B,moderna,Siero,Crema de lavanda y miel,123,0
5827,B,moderna,Siero,Bálsamo labial de cera de abeja,258,0
743,A,vintage_rosa,Mieres,Acondicionador de ortiga,158,0
2209,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,302,0
6790,B,moderna,Langreo,Crema de lavanda y miel,219,0
1184,A,vintage_rosa,Cangas del Narcea,Acondicionador de ortiga,58,0
7988,B,moderna,Gijón,Mascarilla de arcilla verde,116,0
3397,A,vintage_rosa,Teverga,Champú sólido de romero,241,0
3124,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,41,0
42,A,vintage_rosa,Avilés,Jabón de avena y caléndula,413,0
6426,B,moderna,Cangas del Narcea,Mascarilla de arcilla verde,252,0
4367,B,moderna,Siero,Crema de lavanda y miel,379,0
3911,A,vintage_rosa,Gijón,Crema de lavanda y miel,382,0
6858,B,moderna,San Martín del Rey Aurelio,Acondicionador de ortiga,201,0
218,A,vintage_rosa,Mieres,Sérum de rosa mosqueta,50,0
186,A,vintage_rosa,Siero,Aceite de argán artesanal,136,0
3140,A,vintage_rosa,Gijón,Jabón de avena y caléndula,408,0
5465,B,moderna,San Martín del Rey Aurelio,Bálsamo labial de cera de abeja,107,0
3568,A,vintage_rosa,Langreo,Jabón de avena y caléndula,352,0
6986,B,moderna,Siero,Bálsamo labial de cera de abeja,290,0
4439,B,moderna,Mieres,Jabón de avena y caléndula,192,0
713,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,204,0
1415,A,vintage_rosa,Avilés,Crema de lavanda y miel,410,0
2803,A,vintage_rosa,Piloña,Acondicionador de ortiga,100,0
88,A,vintage_rosa,Siero,Crema de lavanda y miel,218,0
5881,B,moderna,Gijón,Crema de lavanda y miel,366,0
6563,B,moderna,Langreo,Crema de lavanda y miel,360,0
7018,B,moderna,Lena,Champú sólido de romero,336,0
6607,B,moderna,Gijón,Mascarilla de arcilla verde,30,0
1028,A,vintage_rosa,Gozón,Bálsamo labial de cera de abeja,340,0
2551,A,vintage_rosa,Oviedo,Acondicionador de ortiga,70,0
2113,A,vintage_rosa,Gijón,Jabón de avena y caléndula,87,0
258,A,vintage_rosa,Langreo,Acondicionador de ortiga,185,0
7793,B,moderna,Avilés,Jabón de avena y caléndula,172,0
3247,A,vintage_rosa,Avilés,Bálsamo labial de cera de abeja,95,0
7687,B,moderna,Avilés,Bálsamo labial de cera de abeja,327,0
4672,B,moderna,Lena,Acondicionador de ortiga,288,0
3783,A,vintage_rosa,Gijón,Crema de lavanda y miel,236,0
707,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,189,0
2454,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,354,0
1657,A,vintage_rosa,Avilés,Sérum de rosa mosqueta,353,0
4846,B,moderna,Oviedo,Jabón de avena y caléndula,89,0
5868,B,moderna,Teverga,Crema de lavanda y miel,267,0
3476,A,vintage_rosa,Castrillón,Sérum de rosa mosqueta,155,0
544,A,vintage_rosa,Langreo,Aceite de argán artesanal,122,0
2352,A,vintage_rosa,Salas,Bálsamo labial de cera de abeja,170,1
2796,A,vintage_rosa,Siero,Crema de lavanda y miel,382,1
4696,B,moderna,Siero,Crema de lavanda y miel,231,0
5445,B,moderna,Avilés,Sérum de rosa mosqueta,79,0
7040,B,moderna,Siero,Jabón de avena y caléndula,362,0
2288,A,vintage_rosa,Oviedo,Aceite de argán artesanal,216,0
1054,A,vintage_rosa,Castrillón,Jabón de avena y caléndula,379,0
5563,B,moderna,Langreo,Champú sólido de romero,59,0
6054,B,moderna,Nava,Acondicionador de ortiga,321,0
382,A,vintage_rosa,Langreo,Acondicionador de ortiga,134,0
57,A,vintage_rosa,Gijón,Jabón de avena y caléndula,292,0
70,A,vintage_rosa,Lena,Acondicionador de ortiga,182,0
3208,A,vintage_rosa,Mieres,Bálsamo labial de cera de abeja,275,0
2752,A,vintage_rosa,Langreo,Crema de lavanda y miel,50,0
1430,A,vintage_rosa,Villaviciosa,Acondicionador de ortiga,240,0
1546,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,112,0
1128,A,vintage_rosa,Oviedo,Acondicionador de ortiga,62,0
3321,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,110,0
6612,B,moderna,Avilés,Crema de lavanda y miel,411,0
2488,A,vintage_rosa,Carreño,Aceite de argán artesanal,357,0
7783,B,moderna,Oviedo,Bálsamo labial de cera de abeja,313,0
3008,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,356,0
446,A,vintage_rosa,Piloña,Crema de lavanda y miel,78,0
7565,B,moderna,Oviedo,Acondicionador de ortiga,403,0
6512,B,moderna,Avilés,Champú sólido de romero,89,0
4882,B,moderna,Gijón,Crema de lavanda y miel,97,0
801,A,vintage_rosa,Langreo,Champú sólido de romero,232,0
3559,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,224,0
3207,A,vintage_rosa,Carreño,Crema de lavanda y miel,97,0
6665,B,moderna,Siero,Champú sólido de romero,385,0
7588,B,moderna,Langreo,Sérum de rosa mosqueta,396,0
2346,A,vintage_rosa,Langreo,Champú sólido de romero,271,1
7399,B,moderna,Siero,Aceite de argán artesanal,73,0
6475,B,moderna,Gijón,Crema de lavanda y miel,119,0
20,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,338,0
7384,B,moderna,Oviedo,Mascarilla de arcilla verde,417,0
5334,B,moderna,Siero,Acondicionador de ortiga,88,0
6533,B,moderna,Mieres,Mascarilla de arcilla verde,41,0
1512,A,vintage_rosa,Langreo,Jabón de avena y caléndula,342,0
829,A,vintage_rosa,Mieres,Crema de lavanda y miel,39,1
7432,B,moderna,Gijón,Bálsamo labial de cera de abeja,83,0
7154,B,moderna,Oviedo,Jabón de avena y caléndula,84,0
4673,B,moderna,Oviedo,Acondicionador de ortiga,356,0
6537,B,moderna,Oviedo,Champú sólido de romero,262,0
477,A,vintage_rosa,Gijón,Jabón de avena y caléndula,150,0
5669,B,moderna,Gijón,Aceite de argán artesanal,394,0
6574,B,moderna,Noreña,Crema de lavanda y miel,189,0
2677,A,vintage_rosa,Oviedo,Acondicionador de ortiga,299,0
469,A,vintage_rosa,Gijón,Jabón de avena y caléndula,234,0
7417,B,moderna,Oviedo,Champú sólido de romero,340,0
309,A,vintage_rosa,Castrillón,Crema de lavanda y miel,383,0
7429,B,moderna,Siero,Crema de lavanda y miel,341,1
2926,A,vintage_rosa,San Martín del Rey Aurelio,Bálsamo labial de cera de abeja,336,0
1651,A,vintage_rosa,Gijón,Acondicionador de ortiga,52,0
4086,B,moderna,Villaviciosa,Aceite de argán artesanal,170,0
5326,B,moderna,Mieres,Aceite de argán artesanal,127,0
5429,B,moderna,Avilés,Jabón de avena y caléndula,191,0
1967,A,vintage_rosa,Gijón,Jabón de avena y caléndula,414,0
5846,B,moderna,Gozón,Mascarilla de arcilla verde,401,0
5775,B,moderna,Gijón,Aceite de argán artesanal,46,0
7283,B,moderna,Villaviciosa,Champú sólido de romero,175,0
6045,B,moderna,Oviedo,Champú sólido de romero,144,0
4627,B,moderna,Gijón,Mascarilla de arcilla verde,189,0
81,A,vintage_rosa,Carreño,Sérum de rosa mosqueta,106,0
2133,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,224,0
642,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,125,0
2895,A,vintage_rosa,Gijón,Acondicionador de ortiga,273,1
2437,A,vintage_rosa,Oviedo,Champú sólido de romero,154,0
3890,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,66,0
3667,A,vintage_rosa,Gozón,Sérum de rosa mosqueta,272,0
1510,A,vintage_rosa,Mieres,Champú sólido de romero,102,0
7727,B,moderna,Lena,Mascarilla de arcilla verde,360,0
1169,A,vintage_rosa,Gijón,Aceite de argán artesanal,274,0
4199,B,moderna,Mieres,Bálsamo labial de cera de abeja,418,0
1406,A,vintage_rosa,Oviedo,Aceite de argán artesanal,123,0
4732,B,moderna,Gozón,Sérum de rosa mosqueta,305,0
2222,A,vintage_rosa,Avilés,Champú sólido de romero,160,0
2974,A,vintage_rosa,Mieres,Aceite de argán artesanal,138,0
6023,B,moderna,Oviedo,Crema de lavanda y miel,142,0
4928,B,moderna,Langreo,Aceite de argán artesanal,316,0
6684,B,moderna,Siero,Sérum de rosa mosqueta,245,0
5153,B,moderna,Oviedo,Jabón de avena y caléndula,371,0
119,A,vintage_rosa,San Martín del Rey Aurelio,Mascarilla de arcilla verde,257,0
3146,A,vintage_rosa,Oviedo,Acondicionador de ortiga,348,0
3026,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,322,0
4669,B,moderna,Langreo,Aceite de argán artesanal,81,0
5934,B,moderna,Oviedo,Mascarilla de arcilla verde,42,0
4621,B,moderna,Piloña,Sérum de rosa mosqueta,146,0
4111,B,moderna,Gijón,Bálsamo labial de cera de abeja,104,0
4936,B,moderna,Cudillero,Acondicionador de ortiga,276,0
4268,B,moderna,Carreño,Sérum de rosa mosqueta,248,0
4527,B,moderna,Avilés,Aceite de argán artesanal,133,0
3785,A,vintage_rosa,Castrillón,Bálsamo labial de cera de abeja,206,0
7829,B,moderna,Gijón,Acondicionador de ortiga,296,0
7688,B,moderna,Siero,Acondicionador de ortiga,277,0
1730,A,vintage_rosa,Siero,Mascarilla de arcilla verde,391,0
2665,A,vintage_rosa,Siero,Sérum de rosa mosqueta,360,0
2099,A,vintage_rosa,Castrillón,Sérum de rosa mosqueta,142,0
2885,A,vintage_rosa,Gijón,Jabón de avena y caléndula,164,0
2992,A,vintage_rosa,Castrillón,Champú sólido de romero,187,0
6315,B,moderna,Oviedo,Sérum de rosa mosqueta,179,0
7599,B,moderna,Mieres,Acondicionador de ortiga,299,0
2573,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,139,0
7758,B,moderna,Oviedo,Jabón de avena y caléndula,274,0
1058,A,vintage_rosa,Oviedo,Champú sólido de romero,414,0
3806,A,vintage_rosa,Luarca,Bálsamo labial de cera de abeja,338,0
5834,B,moderna,Oviedo,Jabón de avena y caléndula,281,0
5635,B,moderna,Siero,Mascarilla de arcilla verde,403,0
6246,B,moderna,Gijón,Mascarilla de arcilla verde,262,0
